fact_idx,fact,top_cos,top_trans_fact,supported,halluc_type,top_nli
55,The doctor ordered a hemoglobin A1c level.,1.0,The doctor ordered a hemoglobin A1c level.,1,,entailment
56,The doctor ordered a CBC blood test.,1.0,The doctor ordered a CBC blood test.,1,,entailment
57,The doctor ordered a chem-12 blood test.,1.0,The doctor ordered a chem-12 blood test.,1,,entailment
58,The purpose of the hemoglobin A1c level is to assess diabetes control.,0.9535,The doctor ordered a hemoglobin A1c level.,1,,entailment
59,The purpose of the CBC blood test is to assess diabetes control.,0.9442,The doctor ordered a CBC blood test.,0,fabrication,neutral
60,The purpose of the chem-12 blood test is to assess diabetes control.,0.9531,The doctor ordered a chem-12 blood test.,1,,entailment
61,The patient's metformin was increased to 1000mg.,0.9822,The doctor increased the patient's metformin dose to 1000 milligrams.,1,,entailment
62,The patient's metformin is taken twice daily.,0.9884,Metformin is taken twice a day.,1,,entailment
63,The doctor wrote a prescription for a refill of albuterol.,0.9779,The doctor refilled the patient's albuterol prescription.,1,,entailment
64,The patient will be seen in 4 weeks.,0.9433,The doctor scheduled a follow-up appointment in 4 weeks.,1,,entailment
65,The purpose of the follow-up is to reevaluate the elbow.,0.9107,The doctor scheduled a follow-up appointment in 4 weeks.,0,fabrication,neutral
66,The doctor may consider additional imaging if necessary.,0.8876,The doctor ordered a CBC blood test.,0,fabrication,neutral
67,The doctor may consider a physical therapy referral if necessary.,0.886,The doctor scheduled a follow-up appointment in 4 weeks.,0,fabrication,neutral
