fact_idx,fact,top_cos,top_trans_fact,supported,halluc_type,top_nli
41,Idiopathic intracranial hypertension is characterized by worsening symptoms with activity.,0.964,The patient's symptoms are consistent with idiopathic intracranial hypertension.,1,,entailment
42,Idiopathic intracranial hypertension is characterized by ringing in the ears.,0.9523,Idiopathic intracranial hypertension is a condition with increased pressure in the brain without a known cause.,1,,entailment
43,Idiopathic intracranial hypertension is characterized by changes in vision.,0.9673,Idiopathic intracranial hypertension is a condition with increased pressure in the brain without a known cause.,1,,entailment
44,The patient has idiopathic intracranial hypertension.,0.9735,The patient's symptoms are consistent with idiopathic intracranial hypertension.,1,,entailment
45,The patient has papilledema.,1.0,The patient has papilledema.,1,,entailment
46,The doctor prescribed an MRI.,0.9372,The doctor's team will help schedule the MRI once it is preapproved.,1,,entailment
47,The MRI is to check for other conditions contributing to the patient's symptoms.,0.9682,The patient may need an MRI to confirm the diagnosis.,1,,entailment
48,The doctor will perform a spinal tap.,0.9336,The patient may need a spinal tap to evaluate the pressure in their brain.,0,fabrication,neutral
49,The spinal tap is to evaluate the pressure in the brain.,0.9795,The patient may need a spinal tap to evaluate the pressure in their brain.,1,,entailment
50,The spinal tap is to potentially alleviate symptoms.,0.9293,The patient may need a spinal tap to evaluate the pressure in their brain.,0,fabrication,neutral
51,The spinal tap is to decrease the pressure in the brain.,0.9584,The patient may need a spinal tap to evaluate the pressure in their brain.,1,,entailment
52,The patient will be referred to a neuro-ophthalmologist.,0.9601,The patient may need to see a neuro-ophthalmologist for a complete eye exam.,1,,entailment
53,The referral to a neuro-ophthalmologist is for a complete eye exam.,0.979,The patient may need to see a neuro-ophthalmologist for a complete eye exam.,1,,entailment
54,The patient needs preapproval from her insurance company for the MRI.,0.9812,The doctor will work on getting preapproval from the patient's insurance company for the MRI.,1,,entailment
55,The patient will be scheduled for an MRI.,0.9501,The patient will be called to schedule the MRI once it is preapproved.,1,,entailment
56,The patient will be scheduled for a spinal tap.,0.9243,The patient may need a spinal tap to evaluate the pressure in their brain.,0,fabrication,neutral
57,The patient will be referred to a neuro-ophthalmologist for a complete eye exam.,0.9849,The patient may need to see a neuro-ophthalmologist for a complete eye exam.,1,,entailment
