fact_idx,fact,top_cos,top_trans_fact,supported,halluc_type,top_nli
39,The patient has suspected infection.,0.9426,The doctor thinks the patient has an infection.,1,,entailment
40,The patient has uncontrolled diabetes.,0.9451,The patient has diabetes.,0,fabrication,neutral
41,The doctor ordered an ABI.,0.9714,The doctor ordered an ABI (ankle brachial index) for the patient.,1,,entailment
42,The ABI is to determine the blood supply to the foot.,0.9974,The ABI is to determine the blood supply in the patient's foot.,1,,entailment
43,The doctor performed a debridement.,0.976,The doctor performed a debridement on the patient's foot.,1,,entailment
44,The debridement was to remove dead tissue from the wound.,0.9315,The doctor performed a debridement on the patient's foot.,0,fabrication,neutral
45,The doctor prescribed clindamycin.,0.9941,The doctor prescribed clindamycin for the patient.,1,,entailment
46,The clindamycin dose is 400mg.,0.9835,Clindamycin is 400 milligrams.,1,,entailment
47,Clindamycin is taken twice daily.,0.9952,Clindamycin is taken twice a day.,1,,entailment
48,Clindamycin is prescribed for 7 days.,0.9925,Clindamycin is taken for 7 days.,1,,entailment
49,Clindamycin is prescribed to treat the infection.,0.9975,Clindamycin is prescribed for the infection.,1,,entailment
50,The doctor will provide a surgical shoe.,0.9593,The patient may be given a surgical shoe.,1,,entailment
51,The surgical shoe is for the patient to wear.,0.9614,The patient may be given a surgical shoe.,1,,entailment
52,The surgical shoe is to reduce pressure on the foot.,1.0,The surgical shoe is to reduce pressure on the foot.,1,,entailment
53,The surgical shoe is to promote healing.,0.9707,The surgical shoe is to reduce pressure on the foot.,1,,entailment
54,The patient will follow up with the doctor in two weeks.,0.9607,The doctor wants to see the patient back in two weeks.,1,,entailment
55,The follow-up is to assess the wound's progress.,0.9053,The patient is concerned about the healing of the foot ulcer.,0,fabrication,neutral
56,The doctor may perform another debridement.,0.9659,The doctor may perform another debridement in two weeks.,1,,entailment
57,The patient is encouraged to call the office if they experience any issues.,0.9852,The patient can call the office if they have any issues.,1,,entailment
58,The patient is encouraged to call the office if they have any concerns.,0.9788,The patient can call the office if they have any issues.,1,,entailment
